pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD009438,7,12,The lack of evidence in this review raises two points.,delete,[],11,0.8125,5,16
CD009438,7,13,"First, more foundational research is needed to discover how and why young people make decisions surrounding their personal transport, in order to find out what might encourage them to delay licensing and driving.",delete,[],11,0.875,5,16
CD009438,7,14,"Second, we need longitudinal studies with a robust study design – such as RCTs – and with large sample sizes that incorporate different socioeconomic groups in order to evaluate the feasibility and effectiveness of relevant interventions.",delete,[],11,0.9375,5,16
CD009438,7,15,"Ideally, evaluations will include an assessment of how attitudes and beliefs evolve in teenagers during these transition years, and the potential effect of these on the design of a mobility management intervention for this age group.",delete,[],11,1.0,5,16
CD007892,0,0,"We included 21 trials, reporting results for 7038 women evaluating the effects of vaginal cleansing (17 using povidone-iodine, 3 chlorhexidine, 1 benzalkonium chloride) on post-cesarean infectious morbidity.",split,"['In this update, we have included 21 randomized controlled studies, involving a total of 7038 women undergoing cesarean section.', 'We did not include trials that did not give antibiotics before or during the surgery, or where women received vaginal preparation during labor.', 'Seventeen studies used povidone-iodine for vaginal cleansing, three chlorhexidine, and one benzalkonium chloride.']",0,0.045454545454545456,1,22
CD007892,0,1,"Trials used vaginal preparations administered by sponge sticks, douches, or soaked gauze wipes.",delete,[],3,0.09090909090909091,1,22
CD007892,0,2,The control groups were typically no vaginal preparation (17 trials) or the use of a saline vaginal preparation (4 trials).,rephrase,['The control group had no vaginal preparation in 18 studies and in three studies participants used a saline vaginal preparation.'],3,0.13636363636363635,1,22
CD007892,0,3,One trial did not report on any outcomes of interest.,delete,[],4,0.18181818181818182,1,22
CD007892,0,4,"Trials were performed in 10 different countries (Saudi Arabia, Pakistan, Iran, Thailand, Turkey, USA, Egypt, UK, Kenya and India).",rephrase,"['The studies took place in 10 countries (Saudi Arabia, Pakistan, Iran, Thailand, Turkey, USA, Egypt, UK, Kenya and India).']",4,0.22727272727272727,2,22
CD007892,0,5,"The overall risk of bias was low for areas of attrition, reporting, and other bias.",delete,[],5,0.2727272727272727,2,22
CD007892,0,6,"About half of the trials had low risk of selection bias, with most of the remainder rated as unclear.",delete,[],5,0.3181818181818182,2,22
CD007892,0,7,"Due to lack of blinding, we rated performance bias as high risk in nearly one-third of the trials, low risk in one-third, and unclear in one-third.",delete,[],5,0.36363636363636365,2,22
CD007892,1,8,"Vaginal preparation with antiseptic solution immediately before cesarean delivery probably reduces the incidence of post-cesarean endometritis from 7.1% in control groups to 3.1% in vaginal cleansing groups (average risk ratio (aRR) 0.41, 95% confidence interval (CI) 0.29 to 0.58; 20 trials, 6918 women; moderate-certainty evidence).",rephrase,"['(20 trials, 6918 women; moderate-certainty evidence).']",5,0.4090909090909091,3,22
CD007892,1,9,This reduction in endometritis was seen for both iodine-based solutions and chlorhexidine-based solutions.,rephrase,['This reduction was seen for both iodine-based solutions and chlorhexidine-based solutions.'],6,0.45454545454545453,3,22
CD007892,1,10,"Risks of postoperative fever and postoperative wound infection are also probably reduced by vaginal antiseptic preparation (fever: aRR 0.64, 0.50 to 0.82; 16 trials, 6163 women; and wound infection: RR 0.62, 95% CI 0.50 to 0.77; 18 trials, 6385 women; both moderate-certainty evidence).",rephrase,"['The risk of postoperative fever (16 trials, 6163 women) and postoperative wound infection (18 trials, 6385 women) are also probably reduced by vaginal cleansing; both moderate-certainty evidence).']",7,0.5,3,22
CD007892,1,11,"Two trials found that there may be a lower risk of a composite outcome of wound complication or endometritis in women receiving preoperative vaginal preparation (RR 0.46, 95% CI 0.26 to 0.82; 2 trials, 499 women; low-certainty evidence).",rephrase,"['The risk of having wound complication or infection of the uterus may be lower in women receiving preoperative vaginal cleansing with antiseptic solution (2 trials, 499 women).']",8,0.5454545454545454,3,22
CD007892,1,12,No adverse effects were reported with either the povidone-iodine or chlorhexidine vaginal cleansing.,rephrase,"['None of the studies reported any adverse events, such as an allergic reaction to the cleansing solution or irritation.']",9,0.5909090909090909,3,22
CD007892,2,13,Subgroup analysis suggested a greater effect with vaginal preparations for those women in labour versus those not in labour for four out of five outcomes examined (post-cesarean endometritis; postoperative fever; postoperative wound infection; composite wound complication or endometritis).,merge,['Further analysis suggested a greater effect for those women in labour versus those not in labour for four out of five outcomes examined (post-cesarean infection of the uterus; postoperative fever; postoperative wound infection; wound complication or infection of the uterus) but this apparent difference needs to be investigated further in future trials.'],10,0.6363636363636364,4,22
CD007892,2,14,This apparent difference needs to be investigated further in future trials.,none,[],10,0.6818181818181818,4,22
CD007892,2,15,We did not observe any subgroup differences between women with ruptured membranes and women with intact membranes.,rephrase,['We did not observe any differences between groups of women with ruptured membranes and women with intact membranes.'],11,0.7272727272727273,4,22
CD007892,3,16,"Vaginal preparation with povidone-iodine or chlorhexidine solution compared to saline or not cleansing immediately before cesarean delivery probably reduces the risk of post-cesarean endometritis, postoperative fever, and postoperative wound infection.",rephrase,"['Cleansing the vagina with povidone-iodine or chlorhexidine solution (compared to saline or not cleansing) immediately before cesarean delivery probably reduces the risk of infection of the uterus, fever, and infection of the surgical wound.']",12,0.7727272727272727,4,22
CD007892,3,17,Subgroup analysis found that these benefits were typically present whether iodine-based or chlorhexidine-based solutions were used and when women were in labor before the cesarean.,ignore,['Further analysis found that these benefits were typically present whether iodine-based or chlorhexidine-based solutions were used and when women were in labor before the cesarean.'],13,0.8181818181818182,5,22
